prefix,max_len,min_len,usage,comment,tags,translated_comment
6257,11,6,Geographic Area Code,Seeheim-Jugenheim,geographic,seeheim-jugenheim
6258,11,6,Geographic Area Code,Gernsheim,geographic,gernsheim
6261,11,6,Geographic Area Code,Mosbach Baden,geographic,mosbach baden
6262,11,6,Geographic Area Code,Aglasterhausen,geographic,aglasterhausen
6263,11,6,Geographic Area Code,Neckargerach,geographic,neckargerach
6264,11,6,Geographic Area Code,Neudenau,geographic,neudenau
6265,11,6,Geographic Area Code,Billigheim Baden,geographic,billigheim baden
6266,11,6,Geographic Area Code,Hassmersheim,geographic,hassmersheim
6267,11,6,Geographic Area Code,Fahrenbach Baden,geographic,fahrenbach baden
6268,11,6,Geographic Area Code,Hüffenhardt,geographic,hueffenhardt
6269,11,6,Geographic Area Code,Gundelsheim Württemberg,geographic,gundelsheim wuerttemberg
6271,11,6,Geographic Area Code,Eberbach Baden,geographic,eberbach baden
6272,11,6,Geographic Area Code,Hirschhorn Neckar,geographic,hirschhorn neckar
6274,11,6,Geographic Area Code,Waldbrunn Odenwald,geographic,waldbrunn odenwald
6275,11,6,Geographic Area Code,Rothenberg Odenwald,geographic,rothenberg odenwald
6276,11,6,Geographic Area Code,Hesseneck,geographic,hesseneck
6281,11,6,Geographic Area Code,Buchen Odenwald,geographic,buchen odenwald
6282,11,6,Geographic Area Code,Walldürn,geographic,wallduern
6283,11,6,Geographic Area Code,Hardheim Odenwald,geographic,hardheim odenwald
6284,11,6,Geographic Area Code,Mudau,geographic,mudau
6285,11,6,Geographic Area Code,Walldürn-Altheim,geographic,wallduern-altheim
6286,11,6,Geographic Area Code,Walldürn-Rippberg,geographic,wallduern-rippberg
6287,11,6,Geographic Area Code,Limbach Baden,geographic,limbach baden
6291,11,6,Geographic Area Code,Adelsheim,geographic,adelsheim
6292,11,6,Geographic Area Code,Seckach,geographic,seckach
6293,11,6,Geographic Area Code,Schefflenz,geographic,schefflenz
6294,11,6,Geographic Area Code,Krautheim Jagst,geographic,krautheim jagst
6295,11,6,Geographic Area Code,Rosenberg Baden,geographic,rosenberg baden
6296,11,6,Geographic Area Code,Ahorn Baden,geographic,ahorn baden
6297,11,6,Geographic Area Code,Ravenstein Baden,geographic,ravenstein baden
6298,11,6,Geographic Area Code,Möckmühl,geographic,moeckmuehl
6301,11,6,Geographic Area Code,Otterbach Pfalz,geographic,otterbach pfalz
6302,11,6,Geographic Area Code,Winnweiler,geographic,winnweiler
6303,11,6,Geographic Area Code,Enkenbach-Alsenborn,geographic,enkenbach-alsenborn
6304,11,6,Geographic Area Code,Wolfstein Pfalz,geographic,wolfstein pfalz
6305,11,6,Geographic Area Code,Hochspeyer,geographic,hochspeyer
6306,11,6,Geographic Area Code,Trippstadt,geographic,trippstadt
6307,11,6,Geographic Area Code,Schopp,geographic,schopp
6308,11,6,Geographic Area Code,Olsbrücken,geographic,olsbruecken
631,11,6,Geographic Area Code,Kaiserslautern,geographic,kaiserslautern
6321,11,6,Geographic Area Code,Neustadt an der Weinstraße,geographic,neustadt an der weinstrasse
6322,11,6,Geographic Area Code,Bad Dürkheim,geographic,bad duerkheim
6323,11,6,Geographic Area Code,Edenkoben,geographic,edenkoben
6324,11,6,Geographic Area Code,Hassloch,geographic,hassloch
6325,11,6,Geographic Area Code,Lambrecht Pfalz,geographic,lambrecht pfalz
6326,11,6,Geographic Area Code,Deidesheim,geographic,deidesheim
6327,11,6,Geographic Area Code,Neustadt-Lachen,geographic,neustadt-lachen
6328,11,6,Geographic Area Code,Elmstein,geographic,elmstein
6329,11,6,Geographic Area Code,Weidenthal Pfalz,geographic,weidenthal pfalz
6331,11,6,Geographic Area Code,Pirmasens,geographic,pirmasens
6332,11,6,Geographic Area Code,Zweibrücken,geographic,zweibruecken
6333,11,6,Geographic Area Code,Waldfischbach-Burgalben,geographic,waldfischbach-burgalben
6334,11,6,Geographic Area Code,Thaleischweiler-Fröschen,geographic,thaleischweiler-froeschen
6335,11,6,Geographic Area Code,Trulben,geographic,trulben
6336,11,6,Geographic Area Code,Dellfeld,geographic,dellfeld
6337,11,6,Geographic Area Code,Grossbundenbach,geographic,grossbundenbach
6338,11,6,Geographic Area Code,Hornbach Pfalz,geographic,hornbach pfalz
6339,11,6,Geographic Area Code,Grosssteinhausen,geographic,grosssteinhausen
6340,11,6,Geographic Area Code,Wörth-Schaidt,geographic,woerth-schaidt
6341,11,6,Geographic Area Code,Landau in der Pfalz,geographic,landau in der pfalz
6342,11,6,Geographic Area Code,Schweigen-Rechtenbach,geographic,schweigen-rechtenbach
6343,11,6,Geographic Area Code,Bad Bergzabern,geographic,bad bergzabern
6344,11,6,Geographic Area Code,Schwegenheim,geographic,schwegenheim
6345,11,6,Geographic Area Code,Albersweiler,geographic,albersweiler
6346,11,6,Geographic Area Code,Annweiler am Trifels,geographic,annweiler am trifels
6347,11,6,Geographic Area Code,Hochstadt Pfalz,geographic,hochstadt pfalz
6348,11,6,Geographic Area Code,Offenbach an der Queich,geographic,offenbach an der queich
6349,11,6,Geographic Area Code,Billigheim-Ingenheim,geographic,billigheim-ingenheim
6351,11,6,Geographic Area Code,Eisenberg Pfalz,geographic,eisenberg pfalz
6352,11,6,Geographic Area Code,Kirchheimbolanden,geographic,kirchheimbolanden
6353,11,6,Geographic Area Code,Freinsheim,geographic,freinsheim
6355,11,6,Geographic Area Code,Albisheim Pfrimm,geographic,albisheim pfrimm
6356,11,6,Geographic Area Code,Carlsberg Pfalz,geographic,carlsberg pfalz
6357,11,6,Geographic Area Code,Standenbühl,geographic,standenbuehl
6358,11,6,Geographic Area Code,Kriegsfeld,geographic,kriegsfeld
6359,11,6,Geographic Area Code,Grünstadt,geographic,gruenstadt
6361,11,6,Geographic Area Code,Rockenhausen,geographic,rockenhausen
6362,11,6,Geographic Area Code,Alsenz,geographic,alsenz
6363,11,6,Geographic Area Code,Niederkirchen,geographic,niederkirchen
6364,11,6,Geographic Area Code,Nußbach Pfalz,geographic,nussbach pfalz
6371,11,6,Geographic Area Code,Landstuhl,geographic,landstuhl
6372,11,6,Geographic Area Code,Bruchmühlbach-Miesau,geographic,bruchmuehlbach-miesau
6373,11,6,Geographic Area Code,Schönenberg-Kübelberg,geographic,schoenenberg-kuebelberg
6374,11,6,Geographic Area Code,Weilerbach,geographic,weilerbach
6375,11,6,Geographic Area Code,Wallhalben,geographic,wallhalben
6381,11,6,Geographic Area Code,Kusel,geographic,kusel
6382,11,6,Geographic Area Code,Lauterecken,geographic,lauterecken
6383,11,6,Geographic Area Code,Glan-Münchweiler,geographic,glan-muenchweiler
6384,11,6,Geographic Area Code,Konken,geographic,konken
6385,11,6,Geographic Area Code,Reichenbach-Steegen,geographic,reichenbach-steegen
6386,11,6,Geographic Area Code,Altenkirchen Pfalz,geographic,altenkirchen pfalz
6387,11,6,Geographic Area Code,Sankt Julian,geographic,sankt julian
6391,11,6,Geographic Area Code,Dahn,geographic,dahn
6392,11,6,Geographic Area Code,Hauenstein Pfalz,geographic,hauenstein pfalz
6393,11,6,Geographic Area Code,Fischbach bei Dahn,geographic,fischbach bei dahn
6394,11,6,Geographic Area Code,Bundenthal,geographic,bundenthal
6395,11,6,Geographic Area Code,Münchweiler an der Rodalb,geographic,muenchweiler an der rodalb
6396,11,6,Geographic Area Code,Hinterweidenthal,geographic,hinterweidenthal
6397,11,6,Geographic Area Code,Leimen Pfalz,geographic,leimen pfalz
6398,11,6,Geographic Area Code,Vorderweidenthal,geographic,vorderweidenthal
6400,11,6,Geographic Area Code,Mücke,geographic,muecke
6401,11,6,Geographic Area Code,Grünberg Hessen,geographic,gruenberg hessen
6402,11,6,Geographic Area Code,Hungen,geographic,hungen
6403,11,6,Geographic Area Code,Linden Hessen,geographic,linden hessen
6404,11,6,Geographic Area Code,Lich Hessen,geographic,lich hessen
6405,11,6,Geographic Area Code,Laubach Hessen,geographic,laubach hessen
6406,11,6,Geographic Area Code,Lollar,geographic,lollar
6407,11,6,Geographic Area Code,Rabenau Hessen,geographic,rabenau hessen
6408,11,6,Geographic Area Code,Buseck,geographic,buseck
6409,11,6,Geographic Area Code,Biebertal,geographic,biebertal
641,11,6,Geographic Area Code,Giessen,geographic,giessen
6420,11,6,Geographic Area Code,Lahntal,geographic,lahntal
6421,11,6,Geographic Area Code,Marburg,geographic,marburg
6422,11,6,Geographic Area Code,Kirchhain,geographic,kirchhain
6423,11,6,Geographic Area Code,Wetter Hessen,geographic,wetter hessen
6424,11,6,Geographic Area Code,Ebsdorfergrund,geographic,ebsdorfergrund
6425,11,6,Geographic Area Code,Rauschenberg Hessen,geographic,rauschenberg hessen
6426,11,6,Geographic Area Code,Fronhausen,geographic,fronhausen
6427,11,6,Geographic Area Code,Cölbe-Schönstadt,geographic,coelbe-schoenstadt
6428,11,6,Geographic Area Code,Stadtallendorf,geographic,stadtallendorf
6429,11,6,Geographic Area Code,Schweinsberg Hessen,geographic,schweinsberg hessen
6430,11,6,Geographic Area Code,Hahnstätten,geographic,hahnstaetten
6431,11,6,Geographic Area Code,Limburg an der Lahn,geographic,limburg an der lahn
6432,11,6,Geographic Area Code,Diez,geographic,diez
6433,11,6,Geographic Area Code,Hadamar,geographic,hadamar
6434,11,6,Geographic Area Code,Bad Camberg,geographic,bad camberg
6435,11,6,Geographic Area Code,Wallmerod,geographic,wallmerod
6436,11,6,Geographic Area Code,Dornburg Hessen,geographic,dornburg hessen
6438,11,6,Geographic Area Code,Hünfelden,geographic,huenfelden
6439,11,6,Geographic Area Code,Holzappel,geographic,holzappel
6440,11,6,Geographic Area Code,Kölschhausen,geographic,koelschhausen
6441,11,6,Geographic Area Code,Wetzlar,geographic,wetzlar
6442,11,6,Geographic Area Code,Braunfels,geographic,braunfels
6443,11,6,Geographic Area Code,Ehringshausen Dill,geographic,ehringshausen dill
6444,11,6,Geographic Area Code,Bischoffen,geographic,bischoffen
6445,11,6,Geographic Area Code,Schöffengrund,geographic,schoeffengrund
6446,11,6,Geographic Area Code,Hohenahr,geographic,hohenahr
6447,11,6,Geographic Area Code,Langgöns-Niederkleen,geographic,langgoens-niederkleen
6449,11,6,Geographic Area Code,Ehringshausen-Katzenfurt,geographic,ehringshausen-katzenfurt
6451,11,6,Geographic Area Code,Frankenberg Eder,geographic,frankenberg eder
6452,11,6,Geographic Area Code,Battenberg Eder,geographic,battenberg eder
6453,11,6,Geographic Area Code,Gemünden Wohra,geographic,gemuenden wohra
6454,11,6,Geographic Area Code,Lichtenfels-Sachsenberg,geographic,lichtenfels-sachsenberg
6455,11,6,Geographic Area Code,Frankenau Hessen,geographic,frankenau hessen
6456,11,6,Geographic Area Code,Haina Kloster,geographic,haina kloster
6457,11,6,Geographic Area Code,Burgwald Eder,geographic,burgwald eder
6458,11,6,Geographic Area Code,Rosenthal Hessen,geographic,rosenthal hessen
6461,11,6,Geographic Area Code,Biedenkopf,geographic,biedenkopf
6462,11,6,Geographic Area Code,Gladenbach,geographic,gladenbach
6464,11,6,Geographic Area Code,Angelburg,geographic,angelburg
6465,11,6,Geographic Area Code,Breidenbach bei Biedenkopf,geographic,breidenbach bei biedenkopf
6466,11,6,Geographic Area Code,Dautphetal-Friedensdorf,geographic,dautphetal-friedensdorf
6467,11,6,Geographic Area Code,Hatzfeld Eder,geographic,hatzfeld eder
6468,11,6,Geographic Area Code,Dautphetal-Mornshausen,geographic,dautphetal-mornshausen
6471,11,6,Geographic Area Code,Weilburg,geographic,weilburg
6472,11,6,Geographic Area Code,Weilmünster,geographic,weilmuenster
6473,11,6,Geographic Area Code,Leun,geographic,leun
6474,11,6,Geographic Area Code,Villmar-Aumenau,geographic,villmar-aumenau
6475,11,6,Geographic Area Code,Weilmünster-Wolfenhausen,geographic,weilmuenster-wolfenhausen
6476,11,6,Geographic Area Code,Mengerskirchen,geographic,mengerskirchen
6477,11,6,Geographic Area Code,Greifenstein-Nenderoth,geographic,greifenstein-nenderoth
6478,11,6,Geographic Area Code,Greifenstein-Ulm,geographic,greifenstein-ulm
6479,11,6,Geographic Area Code,Waldbrunn Westerwald,geographic,waldbrunn westerwald
6482,11,6,Geographic Area Code,Runkel,geographic,runkel
6483,11,6,Geographic Area Code,Selters Taunus,geographic,selters taunus
6484,11,6,Geographic Area Code,Beselich,geographic,beselich
6485,11,6,Geographic Area Code,Nentershausen Westerwald,geographic,nentershausen westerwald
6486,11,6,Geographic Area Code,Katzenelnbogen,geographic,katzenelnbogen
6500,11,6,Geographic Area Code,Waldrach,geographic,waldrach
6501,11,6,Geographic Area Code,Konz,geographic,konz
6502,11,6,Geographic Area Code,Schweich,geographic,schweich
6503,11,6,Geographic Area Code,Hermeskeil,geographic,hermeskeil
6504,11,6,Geographic Area Code,Thalfang,geographic,thalfang
6505,11,6,Geographic Area Code,Kordel,geographic,kordel
6506,11,6,Geographic Area Code,Welschbillig,geographic,welschbillig
6507,11,6,Geographic Area Code,Neumagen-Dhron,geographic,neumagen-dhron
6508,11,6,Geographic Area Code,Hetzerath Mosel,geographic,hetzerath mosel
6509,11,6,Geographic Area Code,Büdlich,geographic,buedlich
651,11,6,Geographic Area Code,Trier,geographic,trier
6522,11,6,Geographic Area Code,Mettendorf,geographic,mettendorf
6523,11,6,Geographic Area Code,Holsthum,geographic,holsthum
6524,11,6,Geographic Area Code,Rodershausen,geographic,rodershausen
6525,11,6,Geographic Area Code,Irrel,geographic,irrel
6526,11,6,Geographic Area Code,Bollendorf,geographic,bollendorf
6527,11,6,Geographic Area Code,Oberweis,geographic,oberweis
6531,11,6,Geographic Area Code,Bernkastel-Kues,geographic,bernkastel-kues
6532,11,6,Geographic Area Code,Zeltingen-Rachtig,geographic,zeltingen-rachtig
6533,11,6,Geographic Area Code,Morbach Hunsrück,geographic,morbach hunsrueck
6534,11,6,Geographic Area Code,Mülheim Mosel,geographic,muelheim mosel
6535,11,6,Geographic Area Code,Osann-Monzel,geographic,osann-monzel
6536,11,6,Geographic Area Code,Kleinich,geographic,kleinich
6541,11,6,Geographic Area Code,Traben-Trarbach,geographic,traben-trarbach
6542,11,6,Geographic Area Code,Bullay,geographic,bullay
6543,11,6,Geographic Area Code,Büchenbeuren,geographic,buechenbeuren
6544,11,6,Geographic Area Code,Rhaunen,geographic,rhaunen
6545,11,6,Geographic Area Code,Blankenrath,geographic,blankenrath
6550,11,6,Geographic Area Code,Irrhausen,geographic,irrhausen
6551,11,6,Geographic Area Code,Prüm,geographic,pruem
6552,11,6,Geographic Area Code,Olzheim,geographic,olzheim
6553,11,6,Geographic Area Code,Schönecken,geographic,schoenecken
6554,11,6,Geographic Area Code,Waxweiler,geographic,waxweiler
6555,11,6,Geographic Area Code,Bleialf,geographic,bleialf
6556,11,6,Geographic Area Code,Pronsfeld,geographic,pronsfeld
6557,11,6,Geographic Area Code,Hallschlag,geographic,hallschlag
6558,11,6,Geographic Area Code,Büdesheim Eifel,geographic,buedesheim eifel
6559,11,6,Geographic Area Code,Leidenborn,geographic,leidenborn
6561,11,6,Geographic Area Code,Bitburg,geographic,bitburg
6562,11,6,Geographic Area Code,Speicher,geographic,speicher
6563,11,6,Geographic Area Code,Kyllburg,geographic,kyllburg
6564,11,6,Geographic Area Code,Neuerburg Eifel,geographic,neuerburg eifel
6565,11,6,Geographic Area Code,Dudeldorf,geographic,dudeldorf
6566,11,6,Geographic Area Code,Körperich,geographic,koerperich
6567,11,6,Geographic Area Code,Oberkail,geographic,oberkail
6568,11,6,Geographic Area Code,Wolsfeld,geographic,wolsfeld
6569,11,6,Geographic Area Code,Bickendorf,geographic,bickendorf
6571,11,6,Geographic Area Code,Wittlich,geographic,wittlich
6572,11,6,Geographic Area Code,Manderscheid Eifel,geographic,manderscheid eifel
6573,11,6,Geographic Area Code,Gillenfeld,geographic,gillenfeld
6574,11,6,Geographic Area Code,Hasborn,geographic,hasborn
6575,11,6,Geographic Area Code,Landscheid,geographic,landscheid
6578,11,6,Geographic Area Code,Salmtal,geographic,salmtal
6580,11,6,Geographic Area Code,Zemmer,geographic,zemmer
6581,11,6,Geographic Area Code,Saarburg,geographic,saarburg
6582,11,6,Geographic Area Code,Freudenburg,geographic,freudenburg
6583,11,6,Geographic Area Code,Palzem,geographic,palzem
6584,11,6,Geographic Area Code,Wellen Mosel,geographic,wellen mosel
6585,11,6,Geographic Area Code,Ralingen,geographic,ralingen
6586,11,6,Geographic Area Code,Beuren Hochwald,geographic,beuren hochwald
6587,11,6,Geographic Area Code,Zerf,geographic,zerf
6588,11,6,Geographic Area Code,Pluwig,geographic,pluwig
6589,11,6,Geographic Area Code,Kell am See,geographic,kell am see
6591,11,6,Geographic Area Code,Gerolstein,geographic,gerolstein
6592,11,6,Geographic Area Code,Daun,geographic,daun
6593,11,6,Geographic Area Code,Hillesheim Eifel,geographic,hillesheim eifel
6594,11,6,Geographic Area Code,Birresborn,geographic,birresborn
6595,11,6,Geographic Area Code,Dockweiler,geographic,dockweiler
6596,11,6,Geographic Area Code,Üdersdorf,geographic,uedersdorf
6597,11,6,Geographic Area Code,Jünkerath,geographic,juenkerath
6599,11,6,Geographic Area Code,Weidenbach bei Gerolstein,geographic,weidenbach bei gerolstein
661,11,6,Geographic Area Code,Fulda,geographic,fulda
6620,11,6,Geographic Area Code,Philippsthal Werra,geographic,philippsthal werra
6621,11,6,Geographic Area Code,Bad Hersfeld,geographic,bad hersfeld
6622,11,6,Geographic Area Code,Bebra,geographic,bebra
6623,11,6,Geographic Area Code,Rotenburg an der Fulda,geographic,rotenburg an der fulda
6624,11,6,Geographic Area Code,Heringen Werra,geographic,heringen werra
6625,11,6,Geographic Area Code,Niederaula,geographic,niederaula
6626,11,6,Geographic Area Code,Wildeck-Obersuhl,geographic,wildeck-obersuhl
6627,11,6,Geographic Area Code,Nentershausen Hessen,geographic,nentershausen hessen
6628,11,6,Geographic Area Code,Oberaula,geographic,oberaula
6629,11,6,Geographic Area Code,Schenklengsfeld,geographic,schenklengsfeld
6630,11,6,Geographic Area Code,Schwalmtal-Storndorf,geographic,schwalmtal-storndorf
6631,11,6,Geographic Area Code,Alsfeld,geographic,alsfeld
6633,11,6,Geographic Area Code,Homberg Ohm,geographic,homberg ohm
6634,11,6,Geographic Area Code,Gemünden Felda,geographic,gemuenden felda
6635,11,6,Geographic Area Code,Kirtorf,geographic,kirtorf
6636,11,6,Geographic Area Code,Romrod,geographic,romrod
6637,11,6,Geographic Area Code,Feldatal,geographic,feldatal
6638,11,6,Geographic Area Code,Schwalmtal-Renzendorf,geographic,schwalmtal-renzendorf
6639,11,6,Geographic Area Code,Ottrau,geographic,ottrau
6641,11,6,Geographic Area Code,Lauterbach Hessen,geographic,lauterbach hessen
6642,11,6,Geographic Area Code,Schlitz,geographic,schlitz
6643,11,6,Geographic Area Code,Herbstein,geographic,herbstein
6644,11,6,Geographic Area Code,Grebenhain,geographic,grebenhain
6645,11,6,Geographic Area Code,Ulrichstein,geographic,ulrichstein
6646,11,6,Geographic Area Code,Grebenau,geographic,grebenau
